location;new_cases_smoothed;new_deaths_smoothed;reproduction_rate;positive_rate;people_fully_vaccinated;stringency_index
Indonesia;3.437.286;100.143;0.46;;159686492.0;50.26
Indonesia;3.167.429;95.857;0.45;;159950991.0;50.25
Indonesia;3004.0;88.286;0.47;;159988167.0;50.25
Indonesia;2.841.571;82.143;0.53;;160107111.0;50.25
Indonesia;2.611.143;77.0;0.62;;160107212.0;50.25
Indonesia;2.405.429;66.286;0.59;;160741389.0;50.23
Indonesia;2.227.857;60.0;0.55;;160935915.0;50.22
Indonesia;2060.0;56.0;0.53;;161119107.0;50.22
Indonesia;1.941.143;50.857;0.52;;161333038.0;50.21
Indonesia;1818.0;48.286;0.5;;161423404.0;50.21
Indonesia;1.751.571;46.429;0.49;;161533989.0;50.21
Indonesia;1.633.429;42.286;0.47;;161761633.0;50.2
Indonesia;1.512.143;40.286;0.46;;161932505.0;50.19
Indonesia;1.332.714;40.714;0.44;;162204973.0;50.19
Indonesia;1.213.714;37.714;0.44;;162372110.0;50.18
Indonesia;1090.0;35.286;0.45;;162560631.0;50.17
Indonesia;1.023.714;34.286;0.45;;162750057.0;50.17
Indonesia;932.714;32.714;0.46;;162879095.0;50.17
Indonesia;844.429;31.429;0.45;;163036814.0;43.21
Indonesia;728.714;32.571;0.46;;163180128.0;43.21
Indonesia;693.286;31.571;0.5;;163358647.0;43.2
Indonesia;654.571;31.429;0.51;;163709692.0;43.19
Indonesia;643.143;31.857;0.52;;163874842.0;43.19
Indonesia;611.0;33.429;0.52;;163954030.0;43.19
Indonesia;576.429;32.857;0.53;;164023683.0;43.18
Indonesia;539.143;32.286;0.53;;164180156.0;43.18
Indonesia;521.429;32.143;0.53;;164338853.0;43.18
Indonesia;496.714;28.857;0.49;;164657310.0;43.17
Indonesia;460.143;28.571;0.5;;165052289.0;43.15
Indonesia;432.571;27.143;0.51;;165134259.0;43.15
Indonesia;412.857;24.714;0.5;;165230060.0;43.15
Indonesia;391.571;22.0;0.49;;165376991.0;43.14
Indonesia;324.571;20.286;0.49;;165425255.0;43.14
Indonesia;261.571;17.429;0.51;;;43.14
Indonesia;238.429;17.571;0.53;;165600933.0;43.14
Indonesia;217.0;16.714;0.61;;165613761.0;43.14
Indonesia;201.143;16.286;0.68;;165632168.0;43.14
Indonesia;198.714;15.429;0.75;;165641991.0;43.14
Indonesia;211.0;15.571;0.81;;165656103.0;43.14
Indonesia;260.857;15.857;0.88;;165707687.0;43.13
Indonesia;292.857;14.714;1.01;;165839856.0;43.13
Indonesia;305.0;14.0;1.21;;165969135.0;43.13
Indonesia;317.857;13.0;1.15;;166080531.0;43.12
Indonesia;330.714;11.714;1.07;;166160498.0;43.12
Indonesia;335.0;11.0;1.0;;166252348.0;43.12
Indonesia;324.714;9.714;0.95;;166273179.0;41.97
Indonesia;294.857;9.286;0.93;;166290758.0;41.97
Indonesia;284.429;10.571;0.91;;166406981.0;41.96
Indonesia;282.0;10.286;0.88;;166492274.0;41.95
Indonesia;269.857;9.286;0.89;;166632702.0;41.94
Indonesia;263.429;9.429;0.91;;166764720.0;41.93
Indonesia;259.143;9.143;0.92;;166837615.0;41.93
Indonesia;258.0;10.0;0.94;;166911457.0;41.92
Indonesia;272.0;9.571;0.95;;166971873.0;41.92
Indonesia;270.286;7.857;0.95;;167068380.0;41.91
Indonesia;260.0;6.571;0.93;;167156856.0;41.91
Indonesia;256.286;7.429;0.96;;167198137.0;41.9
Indonesia;258.571;7.714;1.01;;167264389.0;41.9
Indonesia;260.714;7.429;1.04;;167325130.0;41.89
Indonesia;267.0;7.429;1.08;;167330132.0;41.89
Indonesia;266.286;6.143;1.11;;167420810.0;41.89
Indonesia;273.857;5.857;1.14;;167507245.0;41.88
Indonesia;282.143;6.286;1.16;;;41.88
Indonesia;303.286;5.571;1.22;;167598405.0;41.87
Indonesia;319.857;5.286;1.27;;;41.87
Indonesia;340.714;5.857;1.31;;;41.87
Indonesia;358.429;5.143;1.33;;;34.47
Indonesia;383.857;4.714;1.36;;167822664.0;32.6
Indonesia;405.571;4.857;1.37;;;30.43
Indonesia;441.571;5.0;1.4;;;30.43
Indonesia;478.0;4.857;1.44;;;30.43
Indonesia;503.571;4.429;1.47;;;30.43
Indonesia;526.857;4.0;1.51;;;30.43
Indonesia;562.429;4.286;1.56;;;30.43
Indonesia;621.286;5.429;1.6;;;30.43
Indonesia;724.429;6.0;1.64;;168251795.0;30.41
Indonesia;812.571;5.429;1.63;;;30.41
Indonesia;897.286;5.857;1.62;;;30.41
Indonesia;995.857;6.143;1.61;;;30.41
Indonesia;1.083.857;6.286;1.59;;;30.41
Indonesia;1168.0;6.143;1.58;;;30.41
Indonesia;1.274.857;5.429;1.56;;168544951.0;30.22
Indonesia;1381.0;4.571;1.53;;;32.38
Indonesia;1.485.857;4.714;1.5;;;32.38
Indonesia;1.607.143;4.571;1.46;;;32.38
Indonesia;1.688.143;4.286;1.42;;;32.38
Indonesia;1768.0;4.286;1.38;;;32.38
Indonesia;1.805.857;4.429;1.33;;;32.38
Indonesia;1.875.714;4.0;1.29;;;29.94
Indonesia;1.899.143;4.143;1.25;;;29.94
Indonesia;1.947.857;4.429;1.23;;;29.94
Indonesia;1945.0;4.143;1.21;;;29.94
Indonesia;1.939.714;4.429;1.2;;;29.94
Indonesia;1.923.714;4.571;1.2;;;29.94
Indonesia;1.922.143;4.571;1.21;;;29.94
Indonesia;1.980.714;5.429;1.23;;;29.94
Indonesia;2.065.571;5.571;1.24;;;29.94
Indonesia;2156.0;5.571;1.25;;;29.94
Indonesia;2.216.429;5.857;1.26;;;29.94
Indonesia;2.346.571;5.714;1.27;;;29.94
Indonesia;2484.0;6.0;1.27;;;29.94
Indonesia;2.519.286;5.714;1.27;;;29.94
Indonesia;2.631.286;5.714;1.29;;169392315.0;29.86
Indonesia;2.785.429;6.857;1.31;;;29.86
Indonesia;2.885.857;7.286;1.32;;;29.86
Indonesia;3.008.571;7.429;1.33;;;29.86
Indonesia;3.240.571;7.714;1.35;;;29.86
Indonesia;3.378.286;8.286;1.36;;;29.86
Indonesia;3.622.857;8.714;1.35;;;29.86
Indonesia;3.869.143;8.429;1.34;;169625747.0;29.83
Indonesia;4.130.714;8.143;1.33;;;29.83
Indonesia;4.391.571;7.571;1.31;;;29.83
Indonesia;4.606.286;8.571;1.28;;;29.83
Indonesia;4694.0;9.0;1.26;;;29.83
Indonesia;4.769.857;7.571;1.25;;;29.83
Indonesia;4.863.429;8.143;1.24;;;29.83
Indonesia;5.063.143;9.143;1.23;;169882385.0;29.81
Indonesia;5.175.286;9.286;1.2;;;29.81
Indonesia;5310.0;11.0;1.18;;;29.81
Indonesia;5.452.429;11.0;1.15;;;29.81
Indonesia;5.517.429;11.571;1.12;;;29.81
Indonesia;5.536.571;13.0;1.1;;;29.81
Indonesia;5.486.286;12.571;1.08;;;24.18
Indonesia;5.392.571;14.143;1.07;;170143379.0;24.16
Indonesia;5.353.857;15.143;1.07;;;24.16
Indonesia;5.378.714;14.714;1.07;;;24.16
Indonesia;5.392.714;14.571;1.06;;;24.16
Indonesia;5.400.857;14.143;1.05;;;24.16
Indonesia;5.411.429;14.571;1.04;;;24.16
Indonesia;5.515.571;15.571;1.03;;;24.16
Indonesia;5.579.714;14.714;1.01;;170356449.0;24.14
Indonesia;5.545.286;14.714;1.0;;;24.14
Indonesia;5.403.143;15.857;0.99;;;24.14
Indonesia;5.426.286;16.714;0.99;;;24.14
Indonesia;5.376.143;18.0;0.98;;;24.14
Indonesia;5.399.429;18.714;0.97;;;24.14
Indonesia;5.279.857;19.857;0.95;;;24.14
Indonesia;5.221.714;20.857;0.94;;;27.84
Indonesia;5.125.571;21.0;0.92;;;27.84
Indonesia;4.912.286;20.857;0.92;;;27.84
Indonesia;4.779.714;22.0;0.93;;;27.84
Indonesia;4.753.714;22.429;0.94;;;27.84
Indonesia;4.683.286;21.571;0.94;;;27.84
Indonesia;4.642.143;20.571;0.93;;;27.84
Indonesia;4.497.714;20.429;0.93;;;27.84
Indonesia;4.522.714;20.286;0.93;;;27.84
Indonesia;4.690.571;20.0;0.93;;;29.96
Indonesia;4.602.857;19.286;0.92;;;29.96
Indonesia;4.495.429;18.286;0.91;;;29.96
Indonesia;4.392.429;17.571;0.9;;;29.96
Indonesia;4.331.143;17.857;0.9;;;29.96
Indonesia;4.361.429;17.286;0.89;;;29.96
Indonesia;4.237.857;18.286;0.87;;;29.96
Indonesia;4.077.857;19.143;0.86;;;29.96
Indonesia;3.944.571;18.571;0.85;;;29.96
Indonesia;3.814.571;19.714;0.84;;;29.96
Indonesia;3.748.286;21.0;0.83;;;29.96
Indonesia;3.672.429;21.0;0.82;;;29.96
Indonesia;3.463.429;22.143;0.81;;;29.96
Indonesia;3.313.429;21.571;0.8;;;29.96
Indonesia;3.176.857;19.714;0.8;;;29.96
Indonesia;3.060.857;19.0;0.8;;;29.96
Indonesia;2.967.857;18.0;0.8;;;29.96
Indonesia;2850.0;17.571;0.8;;;29.96
Indonesia;2.779.714;17.0;0.8;;;29.96
Indonesia;2.678.143;15.857;0.8;;170498655.0;29.94
Indonesia;2.576.143;15.857;0.8;;;29.94
Indonesia;2.506.571;17.143;0.8;;;29.94
Indonesia;2.442.857;19.286;0.81;;;29.94
Indonesia;2.367.143;18.143;0.81;;;29.94
Indonesia;2.330.571;17.429;0.81;;170603677.0;29.93
Indonesia;2298.0;18.286;0.82;;;29.93
Indonesia;2244.0;17.571;0.82;;;29.93
Indonesia;2.184.714;17.143;0.81;;;29.93
Indonesia;2.114.857;16.714;0.81;;;29.93
Indonesia;2050.0;15.714;0.81;;;29.93
Indonesia;1.999.286;16.286;0.82;;;29.93
Indonesia;1.960.429;17.429;0.83;;;29.93
Indonesia;1921.0;17.286;0.83;;170706806.0;29.92
Indonesia;1.843.571;18.143;0.83;;;29.92
Indonesia;1.776.571;18.286;0.84;;;29.92
Indonesia;1.753.857;18.143;0.86;;;29.92
Indonesia;1.747.143;18.0;0.87;;;29.92
Indonesia;1735.0;17.714;0.87;;;29.92
Indonesia;1.722.286;16.857;0.88;;170774653.0;29.91
Indonesia;1.692.286;15.286;0.88;;;29.91
Indonesia;1.674.429;14.143;0.88;;;29.91
Indonesia;1.646.857;12.714;0.87;;;29.91
Indonesia;1.622.286;12.0;0.89;;;29.91
Indonesia;1.571.429;11.429;0.9;;;29.91
Indonesia;1.337.286;10.0;0.91;;;29.91
Indonesia;1.480.429;10.429;0.94;;;29.91
Indonesia;1.489.143;10.857;0.97;;170841144.0;29.9
Indonesia;1.521.429;11.286;1.0;;;29.9
Indonesia;1.565.143;12.0;1.02;;;29.9
Indonesia;1565.0;12.286;1.03;;;29.9
Indonesia;1.605.714;12.714;1.04;;;29.9
Indonesia;1.845.429;15.571;1.06;;;29.9
Indonesia;1.702.857;15.429;1.07;;;29.9
Indonesia;1.708.286;15.429;1.09;;170893574.0;29.9
Indonesia;1.720.714;15.714;1.11;;;29.9
Indonesia;1.772.429;16.0;1.14;;;29.9
Indonesia;1.840.571;16.714;1.16;;;29.9
Indonesia;1.903.571;16.714;1.17;;;29.9
Indonesia;1962.0;16.429;1.19;;;29.9
Indonesia;2.013.286;16.571;1.21;;;29.9
Indonesia;2.080.429;18.143;1.23;;170944185.0;29.89
Indonesia;2201.0;18.571;1.25;;;29.89
Indonesia;2295.0;19.714;1.27;;;29.89
Indonesia;2.398.143;20.286;1.29;;;29.89
Indonesia;2.510.714;20.857;1.31;;;29.89
Indonesia;2.661.286;22.143;1.33;;;29.89
Indonesia;2.808.714;24.0;1.35;;170975417.0;29.89
Indonesia;2.916.429;25.286;1.37;;;29.89
Indonesia;3.159.143;26.857;1.39;;;32.19
Indonesia;3.419.857;28.0;1.4;;;32.19
Indonesia;3.694.429;30.714;1.4;;;32.19
Indonesia;4.021.286;32.0;1.39;;;32.19
Indonesia;4.246.429;33.714;1.37;;;32.19
Indonesia;4.381.429;33.143;1.35;;;32.19
Indonesia;4.577.286;34.286;1.34;;;32.19
Indonesia;4.847.857;35.143;1.33;;171068403.0;32.18
Indonesia;5.035.429;36.714;1.31;;;32.18
Indonesia;5.227.286;36.0;1.3;;;32.18
Indonesia;5.362.143;38.143;1.28;;;32.18
Indonesia;5571.0;37.286;1.27;;;32.18
Indonesia;5.744.571;39.286;1.25;;;32.18
Indonesia;5.827.429;41.0;1.24;;;32.18
Indonesia;6012.0;41.429;1.22;;;32.18
Indonesia;6.340.571;43.0;1.21;;;32.18
Indonesia;6.558.857;43.143;1.18;;;32.18
Indonesia;6.623.429;41.143;1.14;;;32.18
Indonesia;6.652.571;40.0;1.11;;;32.18
Indonesia;6.694.714;39.286;1.08;;;32.18
Indonesia;6.680.143;37.714;1.05;;;32.18
Indonesia;6.644.571;39.143;1.02;;171229637.0;32.16
Indonesia;6.463.857;38.714;1.0;;;32.16
Indonesia;6.362.143;39.143;0.97;;;32.16
Indonesia;6.258.857;39.571;0.95;;;32.16
Indonesia;6.128.286;41.857;0.92;;;32.16
Indonesia;5.982.429;42.429;0.89;;;32.16
Indonesia;5828.0;44.714;0.86;;;32.16
Indonesia;5.559.714;45.143;0.83;;;32.16
Indonesia;5.329.429;43.714;0.81;;;32.16
Indonesia;5.024.714;45.571;0.79;;;32.16
Indonesia;4768.0;45.857;0.77;;;32.16
Indonesia;4.508.857;44.571;0.74;;;32.16
Indonesia;4.279.857;43.143;0.72;;;32.16
Indonesia;4.138.286;41.571;0.7;;;32.16
Indonesia;3.849.429;40.286;0.68;;172298515.0;32.05
Indonesia;3.526.857;40.286;0.66;;;32.05
Indonesia;3.241.143;36.429;0.65;;;32.05
Indonesia;3.001.429;36.286;0.64;;;32.05
Indonesia;2.792.286;35.0;0.63;;;32.05
Indonesia;2.655.286;35.143;0.61;;;32.05
Indonesia;2.511.143;32.714;0.6;;;32.05
Indonesia;2.278.714;30.857;0.59;;;32.05
Indonesia;2.105.143;28.429;0.58;;;32.05
Indonesia;1.934.857;28.0;0.57;;;32.05
Indonesia;1.784.857;26.714;0.56;;;32.05
Indonesia;1648.0;26.571;0.56;;;32.05
Indonesia;1.543.857;24.857;0.56;;;32.05
Indonesia;1.484.429;24.143;0.55;;;32.05
Indonesia;1.367.286;23.429;0.54;;172533762.0;32.03
Indonesia;1.222.571;22.143;0.54;;;32.03
Indonesia;1118.0;21.857;0.54;;;32.03
Indonesia;1.042.571;20.714;0.54;;;32.03
Indonesia;978.429;20.0;0.55;;;32.03
Indonesia;932.429;19.857;0.55;;;32.03
Indonesia;883.714;18.143;0.54;;;32.03
Indonesia;813.143;15.571;0.54;;;32.03
Indonesia;752.0;15.429;0.54;;;32.03
Indonesia;699.429;13.571;0.54;;;32.03
Indonesia;646.429;12.286;0.54;;;14.93
Indonesia;604.143;12.571;0.55;;;14.93
Indonesia;579.571;11.714;0.55;;;
Indonesia;550.143;12.0;0.55;;;
Indonesia;528.571;12.571;;;;
Indonesia;514.571;11.857;;;;
Indonesia;493.143;11.714;;;;
Indonesia;488.429;11.429;;;;
Indonesia;483.714;9.571;;;;
Indonesia;480.714;9.143;;;;
Indonesia;481.286;8.429;;;;
Indonesia;455.143;7.0;;;;
Indonesia;427.286;6.857;;;;
Indonesia;409.714;6.571;;;;
Indonesia;387.429;6.571;;;;
Indonesia;378.0;6.429;;;;
Indonesia;362.857;6.286;;;;
Indonesia;357.0;6.429;;;;
Indonesia;341.0;7.0;;;172693321.0;
Indonesia;332.0;7.286;;;;
Indonesia;317.429;7.571;;;;
Indonesia;307.286;7.571;;;;
Indonesia;285.714;7.571;;;;
Indonesia;282.714;7.714;;;;
Indonesia;267.571;7.0;;;;
Indonesia;247.714;6.714;;;;
Indonesia;238.429;5.571;;;;
Indonesia;240.143;5.0;;;;
Indonesia;228.571;4.143;;;;
Indonesia;223.0;3.571;;;;
Indonesia;215.429;3.143;;;;
Indonesia;224.571;3.143;;;;
Indonesia;230.571;3.0;;;;
Indonesia;230.429;3.143;;;;
Indonesia;219.857;3.286;;;;
Indonesia;224.143;3.571;;;;
Indonesia;222.286;4.143;;;;
Indonesia;223.143;4.143;;;;
Indonesia;221.143;4.0;;;;
Indonesia;240.0;4.714;;;;
Indonesia;238.571;5.0;;;;
Indonesia;234.571;4.714;;;;
Indonesia;234.286;4.571;;;;
Indonesia;236.286;4.143;;;;
Indonesia;237.714;4.571;;;;
Indonesia;237.714;4.571;;;;
Indonesia;217.0;3.714;;;;
Indonesia;217.0;3.714;;;;
Indonesia;216.857;3.571;;;;
Indonesia;213.429;3.714;;;;
Indonesia;212.0;3.429;;;;
Indonesia;202.286;3.143;;;;
Indonesia;195.143;2.571;;;;
Indonesia;198.714;2.714;;;;
Indonesia;191.429;2.286;;;;
Indonesia;190.857;2.429;;;;
Indonesia;193.857;2.571;;;;
Indonesia;192.714;3.0;;;;
Indonesia;201.857;3.143;;;;
Indonesia;206.571;3.286;;;;
Indonesia;205.714;3.143;;;;
Indonesia;211.429;3.143;;;;
Indonesia;220.429;3.286;;;;
Indonesia;216.857;3.286;;;;
Indonesia;220.429;3.286;;;;
Indonesia;218.714;3.143;;;;
Indonesia;217.571;3.0;;;;
Indonesia;222.857;2.857;;;;
Indonesia;231.429;3.0;;;;
Indonesia;235.571;3.0;;;;
Indonesia;247.571;2.714;;;;
Indonesia;264.286;2.429;;;;
Indonesia;272.571;2.571;;;;
Indonesia;283.714;2.571;;;;
Indonesia;294.714;2.714;;;;
Indonesia;301.857;2.714;;;;
Indonesia;311.286;3.143;;;;
Indonesia;315.286;3.429;;;;
Indonesia;319.714;3.429;;;;
Indonesia;326.714;3.286;;;;
Indonesia;328.429;3.571;;;;
Indonesia;341.714;3.429;;;;
Indonesia;354.143;3.714;;;;
Indonesia;344.286;3.0;;;;
Indonesia;349.143;2.429;;;;
Indonesia;360.714;3.571;;;;
Indonesia;382.714;3.286;;;;
Indonesia;396.286;3.571;;;;
Indonesia;401.714;4.0;;;;
Indonesia;420.429;3.714;;;;
Indonesia;456.429;4.0;;;;
Indonesia;471.857;5.0;;;;
Indonesia;479.0;4.143;;;;
Indonesia;475.714;4.714;;;;
Indonesia;475.714;4.286;;;;
Indonesia;490.714;4.286;;;;
Indonesia;502.857;4.429;;;;
Indonesia;507.857;4.571;;;;
Indonesia;529.857;3.714;;;;
Indonesia;520.429;3.857;;;;
Indonesia;543.571;3.571;;;;
Indonesia;567.143;3.857;;;;
Indonesia;614.0;5.143;;;;
Indonesia;660.0;6.143;;;;
Indonesia;717.0;7.429;;;;
Indonesia;773.857;9.143;;;;
Indonesia;848.286;9.429;;;;
Indonesia;896.714;10.143;;;;
Indonesia;929.714;10.286;;;;
Indonesia;986.714;9.857;;;;
Indonesia;1.023.143;10.0;;;;
Indonesia;1.045.286;9.857;;;;
Indonesia;1.029.143;8.571;;;;
Indonesia;1.002.143;8.571;;;;
Indonesia;927.857;7.714;;;;
Indonesia;912.857;7.571;;;;
Indonesia;887.714;7.143;;;;
Indonesia;910.143;7.429;;;;
Indonesia;1015.0;8.0;;;;
Indonesia;1.181.143;12.571;;;;
Indonesia;1370.0;13.714;;;;
Indonesia;1.540.143;15.286;;;;
Indonesia;1579.0;16.857;;;;
Indonesia;1.608.143;19.571;;;;
Indonesia;1.786.429;21.143;;;;
Indonesia;1.863.286;23.286;;;;
Indonesia;1.871.143;20.857;;;;
Indonesia;1.844.714;23.857;;;;
Indonesia;1.804.714;25.0;;;;
Indonesia;1.841.429;25.714;;;;
Indonesia;2.019.571;24.857;;;;
Indonesia;1894.0;24.857;;;;
Indonesia;1.671.714;24.0;;;;
Indonesia;1.578.714;24.286;;;;
Indonesia;1.486.714;22.857;;;;
Indonesia;1426.0;21.429;;;;
Indonesia;1.370.571;21.429;;;;
Indonesia;1.087.857;19.571;;;;
Indonesia;981.571;17.143;;;;
Indonesia;953.571;14.429;;;;
Indonesia;817.429;12.0;;;;
Indonesia;735.571;10.286;;;;
Indonesia;679.143;9.286;;;;
Indonesia;631.0;7.571;;;;
Indonesia;681.143;9.0;;;;
Indonesia;647.143;9.857;;;;
Indonesia;640.571;9.714;;;;
Indonesia;651.429;9.714;;;;
Indonesia;627.143;8.857;;;;
Indonesia;599.714;9.286;;;;
Indonesia;575.714;10.143;;;;
Indonesia;511.571;8.714;;;;
Indonesia;460.429;8.0;;;;
Indonesia;424.143;7.429;;;;
Indonesia;364.714;7.429;;;;
Indonesia;329.0;6.714;;;;
Indonesia;321.286;7.143;;;;
Indonesia;317.714;6.143;;;;
Indonesia;292.143;6.0;;;174893201.0;
Indonesia;266.286;5.714;;;;
Indonesia;250.429;6.0;;;;
Indonesia;252.143;6.0;;;;
Indonesia;242.857;5.714;;;;
Indonesia;226.0;4.571;;;;
Indonesia;209.714;4.143;;;;
Indonesia;183.857;3.714;;;;
Indonesia;174.571;3.0;;;;
Indonesia;163.857;3.0;;;;
Indonesia;160.286;2.714;;;;
Indonesia;149.857;2.857;;;;
Indonesia;144.143;3.286;;;;
Indonesia;137.857;2.571;;;;
Indonesia;130.429;2.571;;;;
Indonesia;120.714;3.0;;;;
Indonesia;107.143;3.0;;;;
Indonesia;99.286;3.143;;;;
Indonesia;93.571;3.286;;;;
Indonesia;93.143;3.0;;;;
Indonesia;88.143;3.286;;;;
Indonesia;81.0;3.143;;;;
Indonesia;71.571;2.429;;;;
Indonesia;65.857;2.0;;;;
Indonesia;53.857;1.571;;;;
Indonesia;48.429;1.571;;;;
Indonesia;43.857;1.857;;;;
Indonesia;44.143;1.714;;;;
Indonesia;41.429;1.571;;;;
Indonesia;40.714;2.0;;;;
Indonesia;40.429;1.857;;;;
Indonesia;42.571;1.714;;;;
Indonesia;44.0;1.429;;;;
Indonesia;43.143;0.857;;;;
Indonesia;41.571;1.429;;;;
Indonesia;42.571;1.429;;;;
Indonesia;43.143;1.143;;;;
Indonesia;43.286;1.429;;;;
Indonesia;42.429;1.429;;;;
Indonesia;42.571;1.429;;;;
Indonesia;40.143;1.571;;;;
Indonesia;38.857;1.143;;;;
Indonesia;33.714;1.286;;;;
Indonesia;29.143;1.143;;;;
Indonesia;25.143;1.0;;;;
Indonesia;24.286;1.0;;;;
Indonesia;21.857;1.0;;;;
Indonesia;21.143;1.143;;;;
Indonesia;22.143;1.143;;;;
Indonesia;21.429;1.0;;;;
Indonesia;22.286;1.143;;;;
Indonesia;23.286;1.143;;;;
Indonesia;20.857;1.429;;;;
Indonesia;19.857;1.429;;;;
Indonesia;21.143;1.571;;;;
Indonesia;20.286;1.286;;;;
Indonesia;21.286;1.143;;;;
Indonesia;21.143;1.0;;;;
Indonesia;19.714;0.857;;;;
Indonesia;20.429;0.714;;;;
Indonesia;19.0;0.714;;;;
Indonesia;18.429;0.286;;;;
Indonesia;15.857;0.286;;;;
Indonesia;12.857;0.143;;;;
Indonesia;12.286;0.143;;;;
Indonesia;12.286;0.143;;;;
Indonesia;12.286;0.0;;;;
Indonesia;11.429;0.0;;;;
Indonesia;10.286;0.0;;;;
Indonesia;11.857;0.0;;;;
Indonesia;12.714;0.0;;;;
Indonesia;11.286;0.0;;;;
Indonesia;11.143;0.0;;;;
Indonesia;9.286;0.0;;;;
Indonesia;9.0;0.0;;;;
Indonesia;9.429;0.0;;;;
Indonesia;7.857;0.0;;;;
Indonesia;6.857;0.0;;;;
Indonesia;7.0;0.0;;;;
Indonesia;6.571;0.0;;;;
Indonesia;6.714;0.0;;;;
Indonesia;8.857;0.286;;;;
Indonesia;9.714;0.286;;;;
Indonesia;10.286;0.286;;;;
Indonesia;10.143;0.286;;;;
Indonesia;9.857;0.286;;;;
Indonesia;11.286;0.286;;;;
Indonesia;12.286;0.286;;;;
Indonesia;11.0;0.0;;;;
Indonesia;9.429;0.0;;;;
Indonesia;8.714;0.0;;;;
Indonesia;7.571;0.0;;;;
Indonesia;7.857;0.0;;;;
Indonesia;5.286;0.0;;;;
Indonesia;3.571;0.0;;;;
Indonesia;2.0;0.0;;;;
Indonesia;1.571;0.0;;;;
Indonesia;1.286;0.0;;;;
Indonesia;1.0;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;7.286;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
Indonesia;0.0;0.0;;;;
